source,subject,setting,region,query_frame,neighbor_frame,policy,pool_size,current_max_rotation_deg,current_max_acc_difference_m_s2,reference_pose_gap_deg,large_pose_gap
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,1620,570,shuffled_past_2s,1,9.823684730661691,0.5359298491823555,1.0734511026055076,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,1740,900,current,2,7.360842981705364,0.725203414724055,2.9163525561668386,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,1740,900,current,2,7.360842981705364,0.725203414724055,1.0400917883587544,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,1740,510,past_0_5s,2,8.987642861520502,0.8195861807800736,2.083665210865474,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,1740,510,past_0_5s,2,8.987642861520502,0.8195861807800736,0.5244666736291721,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,1740,510,past_2s,2,8.987642861520502,0.8195861807800736,2.083665210865474,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,1740,510,past_2s,2,8.987642861520502,0.8195861807800736,0.5244666736291721,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,1740,510,shuffled_past_2s,2,8.987642861520502,0.8195861807800736,2.083665210865474,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,1740,510,shuffled_past_2s,2,8.987642861520502,0.8195861807800736,0.5244666736291721,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,2220,2970,current,2,5.737309735848355,0.6799591837312156,1.0903813195124903,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,2220,2970,current,2,5.737309735848355,0.6799591837312156,1.2691482520486699,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,2220,2970,past_0_5s,2,5.737309735848355,0.6799591837312156,1.0903813195124903,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,2220,2970,past_0_5s,2,5.737309735848355,0.6799591837312156,1.2691482520486699,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,2220,2970,past_2s,2,5.737309735848355,0.6799591837312156,1.0903813195124903,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,2220,2970,past_2s,2,5.737309735848355,0.6799591837312156,1.2691482520486699,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,hip_knee,2220,2820,shuffled_past_2s,2,3.053975155902359,0.9405885319286033,1.1845191110155573,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/01.pkl,s_07,primary,spine,2220,2820,shuffled_past_2s,2,3.053975155902359,0.9405885319286033,0.41014114024289516,False
