source,subject,setting,region,query_frame,neighbor_frame,policy,pool_size,current_max_rotation_deg,current_max_acc_difference_m_s2,reference_pose_gap_deg,large_pose_gap
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3240,3900,shuffled_past_2s,1,19.01964005418012,0.7758129611373863,2.6096912964409764,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3270,3900,current,1,19.956034635385276,0.7116584664082792,1.8908042968500394,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3270,3900,current,1,19.956034635385276,0.7116584664082792,3.9004791058659607,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3270,3900,past_0_5s,1,19.956034635385276,0.7116584664082792,1.8908042968500394,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3270,3900,past_0_5s,1,19.956034635385276,0.7116584664082792,3.9004791058659607,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3270,3900,past_2s,1,19.956034635385276,0.7116584664082792,1.8908042968500394,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3270,3900,past_2s,1,19.956034635385276,0.7116584664082792,3.9004791058659607,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3270,3900,shuffled_past_2s,1,19.956034635385276,0.7116584664082792,1.8908042968500394,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3270,3900,shuffled_past_2s,1,19.956034635385276,0.7116584664082792,3.9004791058659607,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3300,3870,current,1,18.951299410578727,1.8816180274097556,2.308493249324353,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3300,3870,current,1,18.951299410578727,1.8816180274097556,4.020669722537163,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3300,3870,past_0_5s,1,18.951299410578727,1.8816180274097556,2.308493249324353,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3300,3870,past_0_5s,1,18.951299410578727,1.8816180274097556,4.020669722537163,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3300,3870,past_2s,1,18.951299410578727,1.8816180274097556,2.308493249324353,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3300,3870,past_2s,1,18.951299410578727,1.8816180274097556,4.020669722537163,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3300,3870,shuffled_past_2s,1,18.951299410578727,1.8816180274097556,2.308493249324353,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3300,3870,shuffled_past_2s,1,18.951299410578727,1.8816180274097556,4.020669722537163,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3330,3900,current,1,18.199951803587567,1.983993118011856,0.8530958454342918,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3330,3900,current,1,18.199951803587567,1.983993118011856,2.257906226694544,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3330,3900,past_0_5s,1,18.199951803587567,1.983993118011856,0.8530958454342918,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3330,3900,past_0_5s,1,18.199951803587567,1.983993118011856,2.257906226694544,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3330,3900,past_2s,1,18.199951803587567,1.983993118011856,0.8530958454342918,False
